Gene	Ensembl
Olfr944	ENSMUSG00000096555
Slc37a4	ENSMUSG00000032114
Ccdc84	ENSMUSG00000043923
Cxcr5	ENSMUSG00000047880
Cyp19a1	ENSMUSG00000032274
Cmc1	ENSMUSG00000039163
Rpl26-ps4	ENSMUSG00000059150
Gm17572	ENSMUSG00000091548
Gm10762	ENSMUSG00000074807
Gm23342	ENSMUSG00000089583
Gm22608	ENSMUSG00000088910
Gm25842	ENSMUSG00000084539
Gm24947	ENSMUSG00000088959
Gm25884	ENSMUSG00000088407
Mir29b-1	ENSMUSG00000065604
Gm24491	ENSMUSG00000065733
Rnu3a	ENSMUSG00000106147
Snora23	ENSMUSG00000064451
Gm24756	ENSMUSG00000093572
Gm23747	ENSMUSG00000077416
Mir1934	ENSMUSG00000088752
Gm27979	ENSMUSG00000099108
Mir30c-2	ENSMUSG00000065567
Gm25097	ENSMUSG00000077230
Gm27580	ENSMUSG00000098669
Gm25074	ENSMUSG00000095479
Gm23504	ENSMUSG00000089613
Gm25415	ENSMUSG00000077408
Gm24728	ENSMUSG00000088851
Gm23900	ENSMUSG00000088194
Snord15a	ENSMUSG00000065822
Gm22226	ENSMUSG00000087980
Gm44461	ENSMUSG00000106196
Mir7652	ENSMUSG00000098906
Mir497b	ENSMUSG00000070109
Mir511	ENSMUSG00000077897
Mir1971	ENSMUSG00000087932
Gm22501	ENSMUSG00000089606
Gm23386	ENSMUSG00000089210
Gm24183	ENSMUSG00000084521
Gm22664	ENSMUSG00000089344
AC124613.1	ENSMUSG00000106474
Gm24445	ENSMUSG00000065915
Gm22908	ENSMUSG00000094691
Gm26049	ENSMUSG00000087938
Gm24257	ENSMUSG00000077660
Gm22980	ENSMUSG00000064542
Gm22391	ENSMUSG00000094554
Gm26375	ENSMUSG00000095184
Gm25091	ENSMUSG00000077185
Gm44313	ENSMUSG00000106175
Gm25230	ENSMUSG00000094567
Gm26067	ENSMUSG00000076977
Mir701	ENSMUSG00000076163
Gm22894	ENSMUSG00000088138
Mir103-2	ENSMUSG00000065563
Gm26104	ENSMUSG00000087875
Gm24750	ENSMUSG00000088468
Gm26066	ENSMUSG00000065319
Gm22093	ENSMUSG00000089605
Gm23771	ENSMUSG00000096829
Gm23007	ENSMUSG00000089576
Mir669a-5	ENSMUSG00000104734
Gm22932	ENSMUSG00000093251
Gm25951	ENSMUSG00000093071
Rnu3b1	ENSMUSG00000105025
Mir142b	ENSMUSG00000065420
Mir302d	ENSMUSG00000065447
Gm25085	ENSMUSG00000096814
Olfr1309	ENSMUSG00000074951
C1s2	ENSMUSG00000107554
Olfr1347	ENSMUSG00000110191
Nova2	ENSMUSG00000108585
Olfr65	ENSMUSG00000101488
Olfr685	ENSMUSG00000110021
Olfr692	ENSMUSG00000109660
Olfr512	ENSMUSG00000110418
Olfr790	ENSMUSG00000108061
Olfr809	ENSMUSG00000107670
Olfr1396	ENSMUSG00000107444
Olfr1366	ENSMUSG00000108769
Olfr165	ENSMUSG00000108458
Olfr170	ENSMUSG00000108369
Olfr108	ENSMUSG00000109386
Olfr1496	ENSMUSG00000109187
Serpinb10	ENSMUSG00000102843
Sgsm3	ENSMUSG00000103565
Ccdc162	ENSMUSG00000109989
Olfr115	ENSMUSG00000108817
Zfand4	ENSMUSG00000108273
Rp1	ENSMUSG00000109048
Pcdhgb8	ENSMUSG00000109483
Pik3c2g	ENSMUSG00000108684
AC139131.1	ENSMUSG00000110107
Ltbp4	ENSMUSG00000108715
l7Rn6	ENSMUSG00000108996
Tgfb1i1	ENSMUSG00000108631
Gm26776	ENSMUSG00000097770
Gm26565	ENSMUSG00000097774
AA543186	ENSMUSG00000097345
Gm26702	ENSMUSG00000097872
Gm26603	ENSMUSG00000097857
Gm26794	ENSMUSG00000097837
Gm17250	ENSMUSG00000097235
Gm10822	ENSMUSG00000097377
Gm26755	ENSMUSG00000097843
A330069E16Rik	ENSMUSG00000097868
Gm17281	ENSMUSG00000097317
Gm26899	ENSMUSG00000097799
Gm26697	ENSMUSG00000097458
Gm26681	ENSMUSG00000097818
Gm26841	ENSMUSG00000097722
Gm26883	ENSMUSG00000096972
A630075F10Rik	ENSMUSG00000097065
Gm17619	ENSMUSG00000097514
Gm26869	ENSMUSG00000097879
Gm26734	ENSMUSG00000097460
Gm26848	ENSMUSG00000097723
Gm2885	ENSMUSG00000097103
Gm16702	ENSMUSG00000097796
6530411M01Rik	ENSMUSG00000097049
4732491K20Rik	ENSMUSG00000097350
Gm5091	ENSMUSG00000097624
A930024N18Rik	ENSMUSG00000097566
Gm26873	ENSMUSG00000097379
Gm26753	ENSMUSG00000097759
9330136K24Rik	ENSMUSG00000097781
Gm16386	ENSMUSG00000096975
Gm26695	ENSMUSG00000097517
9530082P21Rik	ENSMUSG00000097006
Gm26694	ENSMUSG00000097518
1700022N22Rik	ENSMUSG00000097523
Gm26724	ENSMUSG00000097090
Gm26885	ENSMUSG00000097125
Gm17276	ENSMUSG00000097305
Gm26549	ENSMUSG00000097217
Gm26858	ENSMUSG00000097861
B230354K17Rik	ENSMUSG00000097119
F630040K05Rik	ENSMUSG00000097727
Gm26785	ENSMUSG00000097390
Gm26904	ENSMUSG00000097560
Gm26547	ENSMUSG00000097095
Gm16712	ENSMUSG00000097077
5031415H12Rik	ENSMUSG00000097282
Gm26561	ENSMUSG00000097625
Gm26749	ENSMUSG00000097546
Gm26637	ENSMUSG00000097567
Gm17315	ENSMUSG00000097791
C430042M11Rik	ENSMUSG00000097254
1110020A21Rik	ENSMUSG00000097047
Gm26612	ENSMUSG00000097676
Gm26870	ENSMUSG00000097312
Gm26733	ENSMUSG00000097469
Gm26521	ENSMUSG00000097422
Gm26592	ENSMUSG00000097535
Gm16853	ENSMUSG00000097665
Gm26511	ENSMUSG00000097155
Gm16845	ENSMUSG00000096981
Gm17508	ENSMUSG00000097701
Gm26662	ENSMUSG00000097355
Gm17540	ENSMUSG00000097205
Gm26737	ENSMUSG00000097467
Gm10687	ENSMUSG00000097617
4833428L15Rik	ENSMUSG00000097074
4930448E22Rik	ENSMUSG00000097463
Gm26868	ENSMUSG00000097870
2700012I20Rik	ENSMUSG00000097334
Gm26631	ENSMUSG00000097445
4930461G14Rik	ENSMUSG00000097651
B930082K07Rik	ENSMUSG00000097734
Gm26609	ENSMUSG00000097672
1110036E04Rik	ENSMUSG00000097036
B230323A14Rik	ENSMUSG00000097623
Gm26849	ENSMUSG00000097720
4933433G15Rik	ENSMUSG00000097021
C920006O11Rik	ENSMUSG00000097574
Gm26882	ENSMUSG00000096976
Gm26767	ENSMUSG00000097258
Gm26846	ENSMUSG00000097524
Gm26614	ENSMUSG00000097240
Gm17399	ENSMUSG00000097402
4930516B21Rik	ENSMUSG00000097504
Gm2449	ENSMUSG00000097223
Gm26797	ENSMUSG00000097572
9530059O14Rik	ENSMUSG00000097736
A530083I20Rik	ENSMUSG00000097322
D930007P13Rik	ENSMUSG00000097003
Gm2093	ENSMUSG00000097662
4930556M19Rik	ENSMUSG00000097058
4930556M19Rik	ENSMUSG00000096971
Gm2824	ENSMUSG00000097452
Gm26766	ENSMUSG00000097259
Gm8705	ENSMUSG00000097376
Gm26863	ENSMUSG00000097645
Gm26704	ENSMUSG00000097875
Gm26854	ENSMUSG00000097232
Gm17473	ENSMUSG00000097805
2310069G16Rik	ENSMUSG00000097102
Gm26684	ENSMUSG00000097286
1700109K24Rik	ENSMUSG00000097267
Gm17638	ENSMUSG00000097057
Gm26634	ENSMUSG00000097085
Gm26884	ENSMUSG00000097128
Gm17597	ENSMUSG00000097613
AW121686	ENSMUSG00000097301
AU022754	ENSMUSG00000097209
Gm26798	ENSMUSG00000097578
Gm26760	ENSMUSG00000097068
4833422M21Rik	ENSMUSG00000097619
B130046B21Rik	ENSMUSG00000097414
4930578M01Rik	ENSMUSG00000097587
5330439K02Rik	ENSMUSG00000097827
C330013E15Rik	ENSMUSG00000097093
A330009N23Rik	ENSMUSG00000097915
Gm9918	ENSMUSG00000097050
Gm26518	ENSMUSG00000097234
Gm26809	ENSMUSG00000097815
Gm26719	ENSMUSG00000097364
Gm26699	ENSMUSG00000097206
Gm26625	ENSMUSG00000097138
Gm26677	ENSMUSG00000097598
Gm26799	ENSMUSG00000097579
Gm26656	ENSMUSG00000096931
Gm26540	ENSMUSG00000097505
Gm10489	ENSMUSG00000097444
Gm26593	ENSMUSG00000097824
Gm26818	ENSMUSG00000097037
Mdrl	ENSMUSG00000097468
9530027J09Rik	ENSMUSG00000097197
Fmr1os	ENSMUSG00000096946
Gm26775	ENSMUSG00000096919
Gm26617	ENSMUSG00000097340
Gm26851	ENSMUSG00000096978
Gm6225	ENSMUSG00000097746
Gm26865	ENSMUSG00000097641
Gm10556	ENSMUSG00000097043
Gm26682	ENSMUSG00000097888
4930563E18Rik	ENSMUSG00000097387
1010001N08Rik	ENSMUSG00000097222
Gm6277	ENSMUSG00000097440
Gm26658	ENSMUSG00000096934
Gm26533	ENSMUSG00000097748
Gm26823	ENSMUSG00000096926
Gm26717	ENSMUSG00000097363
A830052D11Rik	ENSMUSG00000097413
4930455D15Rik	ENSMUSG00000097553
2310026I22Rik	ENSMUSG00000097710
2010110K18Rik	ENSMUSG00000097755
Gm26538	ENSMUSG00000097507
1700086O06Rik	ENSMUSG00000097080
Redrum	ENSMUSG00000096982
Gm26742	ENSMUSG00000097707
Gm4221	ENSMUSG00000096948
Gm26507	ENSMUSG00000097618
Raxos1	ENSMUSG00000097907
Gm26910	ENSMUSG00000097835
Gm10532	ENSMUSG00000097712
A330094K24Rik	ENSMUSG00000097666
4930445N18Rik	ENSMUSG00000097738
Gm26825	ENSMUSG00000097554
4831440E17Rik	ENSMUSG00000097236
Gm26894	ENSMUSG00000097453
Gm26582	ENSMUSG00000097479
4932430I15Rik	ENSMUSG00000097135
Gm26808	ENSMUSG00000097489
Gm26718	ENSMUSG00000097367
Gm26711	ENSMUSG00000097904
Gm26515	ENSMUSG00000097152
Gm26745	ENSMUSG00000097213
Gm2464	ENSMUSG00000097338
Gm26678	ENSMUSG00000097599
Gm6634	ENSMUSG00000097252
Gm17575	ENSMUSG00000097420
Gm26689	ENSMUSG00000097753
Gm26530	ENSMUSG00000097737
Gm26679	ENSMUSG00000097903
4930455B14Rik	ENSMUSG00000097898
B230110C06Rik	ENSMUSG00000097547
6230400D17Rik	ENSMUSG00000097577
Gm26660	ENSMUSG00000097601
Gm26772	ENSMUSG00000097136
Gm2670	ENSMUSG00000097002
Gm2990	ENSMUSG00000097794
A930038B10Rik	ENSMUSG00000097310
Gm26782	ENSMUSG00000097431
Gm16617	ENSMUSG00000097633
Gm26590	ENSMUSG00000097533
Gm26751	ENSMUSG00000097542
Gm16973	ENSMUSG00000097743
1700039M10Rik	ENSMUSG00000097933
3110083C13Rik	ENSMUSG00000097303
4931440J10Rik	ENSMUSG00000097775
Gm26536	ENSMUSG00000097501
4930480K23Rik	ENSMUSG00000097284
Gm26908	ENSMUSG00000097243
4930444M15Rik	ENSMUSG00000097172
Gm6999	ENSMUSG00000097927
Gm26778	ENSMUSG00000097142
Gm26773	ENSMUSG00000097358
Gm26601	ENSMUSG00000097859
Gpr137b-ps	ENSMUSG00000097715
C530050E15Rik	ENSMUSG00000097838
Gm26735	ENSMUSG00000097461
Gm26514	ENSMUSG00000097151
5033403F01Rik	ENSMUSG00000096932
Gm26877	ENSMUSG00000097373
A330033J07Rik	ENSMUSG00000097622
A330048O09Rik	ENSMUSG00000097326
Fam120aos	ENSMUSG00000097059
Gm26651	ENSMUSG00000097495
4930550C17Rik	ENSMUSG00000097361
1700066J03Rik	ENSMUSG00000097717
4930528D03Rik	ENSMUSG00000097502
Gm16907	ENSMUSG00000097242
Gm26639	ENSMUSG00000097562
Platr2	ENSMUSG00000097066
Gm17514	ENSMUSG00000097118
Gm26754	ENSMUSG00000097849
Gm26715	ENSMUSG00000097659
Gm26806	ENSMUSG00000097483
Gm26819	ENSMUSG00000097033
Gm4211	ENSMUSG00000097146
9330111N05Rik	ENSMUSG00000097098
Gm17259	ENSMUSG00000097793
Gm26527	ENSMUSG00000097582
C430039J16Rik	ENSMUSG00000097932
Gm26619	ENSMUSG00000097346
Gm807	ENSMUSG00000097848
6430562O15Rik	ENSMUSG00000097828
Gm26559	ENSMUSG00000097027
Gm26750	ENSMUSG00000097544
Gm26853	ENSMUSG00000097230
Gm26804	ENSMUSG00000097263
Gm26909	ENSMUSG00000097839
Gm26578	ENSMUSG00000097928
Gm26768	ENSMUSG00000097257
Gm26584	ENSMUSG00000097474
Gm26905	ENSMUSG00000097695
Gm26659	ENSMUSG00000097609
Gm26586	ENSMUSG00000097472
Gm17435	ENSMUSG00000097000
Gm26721	ENSMUSG00000096943
Gm26664	ENSMUSG00000097193
Gm2716	ENSMUSG00000097631
Gm26843	ENSMUSG00000097520
9330175E14Rik	ENSMUSG00000097194
Gm26786	ENSMUSG00000097026
D030068K23Rik	ENSMUSG00000097393
Gm26832	ENSMUSG00000097409
Gm26816	ENSMUSG00000097380
4933417D19Rik	ENSMUSG00000097637
4732419C18Rik	ENSMUSG00000097203
Gm26580	ENSMUSG00000097109
Gm26649	ENSMUSG00000097272
D230017M19Rik	ENSMUSG00000097131
Gm26683	ENSMUSG00000097285
Gm26720	ENSMUSG00000096941
Gm26892	ENSMUSG00000097454
1700037F24Rik	ENSMUSG00000097540
Gm26706	ENSMUSG00000097014
Gm26523	ENSMUSG00000096984
Gm26641	ENSMUSG00000097045
Gm17275	ENSMUSG00000097347
Gm2061	ENSMUSG00000097615
Gm26675	ENSMUSG00000097590
Gm16861	ENSMUSG00000097397
Gm26822	ENSMUSG00000096921
Gm4262	ENSMUSG00000097056
4930509G22Rik	ENSMUSG00000096959
2610020C07Rik	ENSMUSG00000097537
Gm26635	ENSMUSG00000097764
Gm16863	ENSMUSG00000096918
Gm26744	ENSMUSG00000097401
2610020F03Rik	ENSMUSG00000097332
Lppos	ENSMUSG00000097867
A230028O05Rik	ENSMUSG00000096960
Gm26834	ENSMUSG00000097307
Gm26569	ENSMUSG00000097313
4632428C04Rik	ENSMUSG00000097184
Gm26562	ENSMUSG00000097621
1700007L15Rik	ENSMUSG00000097318
Gm26838	ENSMUSG00000097914
D930030I03Rik	ENSMUSG00000097576
Gm26732	ENSMUSG00000097344
Gm16619	ENSMUSG00000097465
G730013B05Rik	ENSMUSG00000097694
Gm16892	ENSMUSG00000097876
Gm17518	ENSMUSG00000097757
2310043M15Rik	ENSMUSG00000097768
Gm7976	ENSMUSG00000097551
Gm26752	ENSMUSG00000097541
Gm26674	ENSMUSG00000097597
4930432B10Rik	ENSMUSG00000097007
B230208H11Rik	ENSMUSG00000097378
Gm26835	ENSMUSG00000097300
Gm10827	ENSMUSG00000096977
Platr6	ENSMUSG00000097107
Gm26564	ENSMUSG00000097274
Gm26535	ENSMUSG00000097742
Gm26824	ENSMUSG00000096924
4930547M16Rik	ENSMUSG00000097890
Gm26860	ENSMUSG00000097008
Gm26543	ENSMUSG00000097884
Gm16998	ENSMUSG00000097069
4930467K11Rik	ENSMUSG00000097370
Gm26789	ENSMUSG00000096991
1110002J07Rik	ENSMUSG00000097134
Gm26576	ENSMUSG00000097921
2810425M01Rik	ENSMUSG00000097811
Gm26710	ENSMUSG00000097013
Gm26541	ENSMUSG00000097889
Gm26896	ENSMUSG00000097718
Platr7	ENSMUSG00000097076
Gm17249	ENSMUSG00000097309
1810014B01Rik	ENSMUSG00000097412
Gm26546	ENSMUSG00000096945
1500026H17Rik	ENSMUSG00000097383
Gm26765	ENSMUSG00000097664
Gm26700	ENSMUSG00000097201
Cep83os	ENSMUSG00000097164
5730420D15Rik	ENSMUSG00000097766
C230021G24Rik	ENSMUSG00000097869
4933440J02Rik	ENSMUSG00000097082
Gm26579	ENSMUSG00000097104
F420014N23Rik	ENSMUSG00000097331
Gm26847	ENSMUSG00000097526
A430046D13Rik	ENSMUSG00000097353
Gm26876	ENSMUSG00000097372
Gm26520	ENSMUSG00000097429
Gm4755	ENSMUSG00000096940
4930511A02Rik	ENSMUSG00000097841
4930519A11Rik	ENSMUSG00000097627
Gm5432	ENSMUSG00000097580
Gm4419	ENSMUSG00000097055
Gdap10	ENSMUSG00000096954
4933406C10Rik	ENSMUSG00000097494
Gm26517	ENSMUSG00000097159
Gm17529	ENSMUSG00000097443
4931403G20Rik	ENSMUSG00000097329
4930426I24Rik	ENSMUSG00000097323
Gm26669	ENSMUSG00000097417
2310015A10Rik	ENSMUSG00000097729
Gm26777	ENSMUSG00000097801
Gm26796	ENSMUSG00000097575
Gm26545	ENSMUSG00000097369
Gm26623	ENSMUSG00000097703
4732463B04Rik	ENSMUSG00000097762
Gm26531	ENSMUSG00000097902
Gm805	ENSMUSG00000097543
4732487G21Rik	ENSMUSG00000097488
Gm26698	ENSMUSG00000097208
Gm26764	ENSMUSG00000097667
Gm26512	ENSMUSG00000097157
4930544I03Rik	ENSMUSG00000097071
Gm26839	ENSMUSG00000097917
Gm26723	ENSMUSG00000096947
A630072L19Rik	ENSMUSG00000097160
D130020L05Rik	ENSMUSG00000097121
4930478K11Rik	ENSMUSG00000097847
Gm16596	ENSMUSG00000097788
Gm26906	ENSMUSG00000097698
4921507G05Rik	ENSMUSG00000097650
Gm26912	ENSMUSG00000097832
A230087F16Rik	ENSMUSG00000097381
Gm10425	ENSMUSG00000097081
2810029C07Rik	ENSMUSG00000096995
Gm26583	ENSMUSG00000097476
Gm17552	ENSMUSG00000097233
Gm10814	ENSMUSG00000097404
Gm26859	ENSMUSG00000097862
C130060C02Rik	ENSMUSG00000097557
C330002G04Rik	ENSMUSG00000097930
D930032P07Rik	ENSMUSG00000097735
A930007I19Rik	ENSMUSG00000097855
2700046G09Rik	ENSMUSG00000097787
Gm26902	ENSMUSG00000097558
A330032B11Rik	ENSMUSG00000097591
Gm27042	ENSMUSG00000097792
E030044B06Rik	ENSMUSG00000097740
Gm26644	ENSMUSG00000097683
4930505N22Rik	ENSMUSG00000097690
Gm26792	ENSMUSG00000096996
Gm26629	ENSMUSG00000097446
Mirt1	ENSMUSG00000097636
4833407H14Rik	ENSMUSG00000097779
4930552P12Rik	ENSMUSG00000097632
B230217O12Rik	ENSMUSG00000097785
Gm26874	ENSMUSG00000097374
Gm26821	ENSMUSG00000097038
Gm26890	ENSMUSG00000097246
Gm26610	ENSMUSG00000097674
Gm26762	ENSMUSG00000097660
Gm26790	ENSMUSG00000096990
Gm26526	ENSMUSG00000096980
Gm26856	ENSMUSG00000097864
6330403N20Rik	ENSMUSG00000097912
Gm26522	ENSMUSG00000097423
Gm26599	ENSMUSG00000097220
Gm26690	ENSMUSG00000097751
Gm26857	ENSMUSG00000097860
Gm26548	ENSMUSG00000097094
Gm26663	ENSMUSG00000097019
Gm26895	ENSMUSG00000097459
4930598A11Rik	ENSMUSG00000097005
Gm6297	ENSMUSG00000097123
Gm26643	ENSMUSG00000097681
Gm26889	ENSMUSG00000097249
Gm26525	ENSMUSG00000096987
Gm26867	ENSMUSG00000097873
Gm26606	ENSMUSG00000097337
Gm26722	ENSMUSG00000096944
Gm26516	ENSMUSG00000097158
Gm26615	ENSMUSG00000097088
2700016F22Rik	ENSMUSG00000097731
Gm26763	ENSMUSG00000097661
Gm26880	ENSMUSG00000096979
Gm26573	ENSMUSG00000096958
C230088H06Rik	ENSMUSG00000097168
Gm26624	ENSMUSG00000097122
Gm26840	ENSMUSG00000097728
Gm26829	ENSMUSG00000097173
2310031A07Rik	ENSMUSG00000097457
Gm26542	ENSMUSG00000097887
Gm26551	ENSMUSG00000097219
9430098F02Rik	ENSMUSG00000097605
Gm26837	ENSMUSG00000097913
Gm26534	ENSMUSG00000097747
Gm26836	ENSMUSG00000097051
Gm26780	ENSMUSG00000097147
2210008F06Rik	ENSMUSG00000097165
Gm26563	ENSMUSG00000097335
2010015M23Rik	ENSMUSG00000096983
Gm26830	ENSMUSG00000097176
2010300F17Rik	ENSMUSG00000097289
Gm26668	ENSMUSG00000097410
Gm26613	ENSMUSG00000097020
B230344G16Rik	ENSMUSG00000097800
Gm26730	ENSMUSG00000097117
Gm26508	ENSMUSG00000097614
Gm26888	ENSMUSG00000097294
Gm16755	ENSMUSG00000097658
Gm17586	ENSMUSG00000097062
Gm10931	ENSMUSG00000094350
Gm25435	ENSMUSG00000088902
Gm26027	ENSMUSG00000084674
Vps13c	ENSMUSG00000035284
Gm24923	ENSMUSG00000094304
Gm21921	ENSMUSG00000094911
Pin1	ENSMUSG00000032171
Gm23377	ENSMUSG00000064877
n-R5s118	ENSMUSG00000094178
Mir669a-9	ENSMUSG00000105182
Gm22646	ENSMUSG00000092871
Rpl27-ps3	ENSMUSG00000073640
Gm27663	ENSMUSG00000098514
Gm27656	ENSMUSG00000099004
Mir6947	ENSMUSG00000104926
Dennd6b	ENSMUSG00000015377
Mir34c	ENSMUSG00000065587
Gm25108	ENSMUSG00000084422
Gm23550	ENSMUSG00000094572
Gm26337	ENSMUSG00000096328
Gm23604	ENSMUSG00000077499
Gm25930	ENSMUSG00000064719
Gm25431	ENSMUSG00000093983
Vsig2	ENSMUSG00000001943
Gm2178	ENSMUSG00000078128
F2r	ENSMUSG00000048376
Gm3756	ENSMUSG00000091639
Pts	ENSMUSG00000032067
Gm10312	ENSMUSG00000096874
Gm26327	ENSMUSG00000070236
Gm26409	ENSMUSG00000088296
Slc26a4	ENSMUSG00000020651
Cradd	ENSMUSG00000045867
Gm24730	ENSMUSG00000088853
Zfp51	ENSMUSG00000023892
Gm24777	ENSMUSG00000088269
Cox5a	ENSMUSG00000000088
Pou2af1	ENSMUSG00000032053
Gm27805	ENSMUSG00000099155
Rasgrp3	ENSMUSG00000071042
Mir6346	ENSMUSG00000098273
Gm27781	ENSMUSG00000098305
AC151967.1	ENSMUSG00000106561
Gm23472	ENSMUSG00000094050
Hs3st6	ENSMUSG00000039628
Gm22546	ENSMUSG00000077539
Loxl1	ENSMUSG00000032334
Gm22762	ENSMUSG00000088020
Tbc1d21	ENSMUSG00000036244
Gm23827	ENSMUSG00000087741
Gm23228	ENSMUSG00000087921
Tnrc6b	ENSMUSG00000047888
Gm23474	ENSMUSG00000089509
Gm22047	ENSMUSG00000094997
Ccr1	ENSMUSG00000025804
Mir1982	ENSMUSG00000087993
Mir29c	ENSMUSG00000065548
Soga3	ENSMUSG00000038916
Gm24472	ENSMUSG00000077672
Nudt4	ENSMUSG00000020029
Strn3	ENSMUSG00000020954
Gm24539	ENSMUSG00000093874
Fem1b	ENSMUSG00000032244
Gm9476	ENSMUSG00000093795
Gm25547	ENSMUSG00000095165
Idnk	ENSMUSG00000050002
AC234645.1	ENSMUSG00000095019
Gm24845	ENSMUSG00000088659
Dapk1	ENSMUSG00000021559
Gm28032	ENSMUSG00000098717
9330161L09Rik	ENSMUSG00000055271
Gm23924	ENSMUSG00000064408
Myf6	ENSMUSG00000035923
Gm17541	ENSMUSG00000091732
Gm22542	ENSMUSG00000088791
Mir707	ENSMUSG00000076051
Gm6563	ENSMUSG00000051255
Gm25308	ENSMUSG00000077359
Itga5	ENSMUSG00000000555
Mir6903	ENSMUSG00000098606
Mir7010	ENSMUSG00000098712
Gm22332	ENSMUSG00000088697
1700128F08Rik	ENSMUSG00000031998
Gm24235	ENSMUSG00000077507
Gm26602	ENSMUSG00000097854
Gm22183	ENSMUSG00000093161
Gm26150	ENSMUSG00000088051
Gm25627	ENSMUSG00000065937
Mir6965	ENSMUSG00000099123
Gm26047	ENSMUSG00000106163
Gm21657	ENSMUSG00000094361
Gm23205	ENSMUSG00000089296
Gm22015	ENSMUSG00000077096
Tac2	ENSMUSG00000025400
Gm44339	ENSMUSG00000106299
Mir6949	ENSMUSG00000098961
Mir23b	ENSMUSG00000065599
Gm21616	ENSMUSG00000094147
n-R5s16	ENSMUSG00000077743
Camkmt	ENSMUSG00000071037
Gm25076	ENSMUSG00000095477
Tpt1-ps5	ENSMUSG00000059252
Gm24379	ENSMUSG00000084644
Gm10717	ENSMUSG00000095891
Gm44493	ENSMUSG00000104743
Gm23437	ENSMUSG00000077224
Gm25358	ENSMUSG00000094656
Gm24026	ENSMUSG00000092731
Gm24475	ENSMUSG00000088060
Gm23288	ENSMUSG00000096835
Gm27395	ENSMUSG00000098857
Gm22761	ENSMUSG00000076233
Gm44347	ENSMUSG00000106670
Gm24487	ENSMUSG00000094704
Wdr20rt	ENSMUSG00000035560
Gm25767	ENSMUSG00000089197
Gm22127	ENSMUSG00000065173
Gm26026	ENSMUSG00000084675
Mir369	ENSMUSG00000065561
Susd6	ENSMUSG00000021133
Zfp653	ENSMUSG00000038895
Gm22795	ENSMUSG00000087858
Mir7678	ENSMUSG00000098489
n-R5s82	ENSMUSG00000077401
Gm28016	ENSMUSG00000099323
Gm23082	ENSMUSG00000088477
Gm26061	ENSMUSG00000093325
Mir149	ENSMUSG00000065470
E430025E21Rik	ENSMUSG00000022350
Gm23653	ENSMUSG00000080401
Mir653	ENSMUSG00000076357
Mir882	ENSMUSG00000077881
Gm25189	ENSMUSG00000065845
4930563D23Rik	ENSMUSG00000051728
Gm23777	ENSMUSG00000089619
Gm25083	ENSMUSG00000076274
Gm23038	ENSMUSG00000065807
Snora61	ENSMUSG00000064949
Gm24797	ENSMUSG00000094419
Gm25010	ENSMUSG00000089028
Gm27834	ENSMUSG00000098732
Gm22812	ENSMUSG00000096462
Arhgap9	ENSMUSG00000040345
Gm44355	ENSMUSG00000105435
Cst6	ENSMUSG00000024846
Mettl4	ENSMUSG00000055660
Gm26288	ENSMUSG00000077356
Gm25725	ENSMUSG00000077716
Gm24465	ENSMUSG00000096085
Ybey	ENSMUSG00000033126
Gm22722	ENSMUSG00000095175
Mir8099-2	ENSMUSG00000098498
Gm24784	ENSMUSG00000088265
Olfr874	ENSMUSG00000063350
Mir6356	ENSMUSG00000099300
Mir544	ENSMUSG00000077001
Gm23806	ENSMUSG00000092898
n-R5s218	ENSMUSG00000084532
Mir6373	ENSMUSG00000098533
Olfr945	ENSMUSG00000063380
Rnu3b3	ENSMUSG00000099291
Gm23147	ENSMUSG00000093835
Mir19a	ENSMUSG00000065416
Mir6927	ENSMUSG00000098881
Gm23586	ENSMUSG00000088282
Snord100	ENSMUSG00000080486
Snx32	ENSMUSG00000056185
Gm22083	ENSMUSG00000088211
Olfr960	ENSMUSG00000059867
Gm27851	ENSMUSG00000098478
Gm27627	ENSMUSG00000098599
Cln5	ENSMUSG00000022125
Aldh6a1	ENSMUSG00000021238
Mir6541	ENSMUSG00000098858
Gm24076	ENSMUSG00000088804
Gm23960	ENSMUSG00000087831
Gm25557	ENSMUSG00000088709
Gm24150	ENSMUSG00000064693
Gm22395	ENSMUSG00000093780
Gm24121	ENSMUSG00000075983
Snord78	ENSMUSG00000077220
Mir505	ENSMUSG00000070081
Mir1668	ENSMUSG00000098465
Gm25243	ENSMUSG00000092653
Mir3474	ENSMUSG00000093120
Gm22394	ENSMUSG00000093784
Ccnb2	ENSMUSG00000032218
Mir5127	ENSMUSG00000093036
Gm22579	ENSMUSG00000065663
Gm27987	ENSMUSG00000099287
Gm23814	ENSMUSG00000065164
Fosl1	ENSMUSG00000024912
Gm23439	ENSMUSG00000077480
Mir466b-1	ENSMUSG00000106608
Gm24721	ENSMUSG00000096411
Gm27435	ENSMUSG00000098775
Cep126	ENSMUSG00000040729
Gm24001	ENSMUSG00000089088
Gm26398	ENSMUSG00000094327
Csnk2a2	ENSMUSG00000046707
Mir1892	ENSMUSG00000106344
B430305J03Rik	ENSMUSG00000053706
Gm24435	ENSMUSG00000088511
Lrrc10b	ENSMUSG00000090291
Gm23248	ENSMUSG00000065301
Plekhn1	ENSMUSG00000078485
4921524L21Rik	ENSMUSG00000039540
Gm44325	ENSMUSG00000105465
Gm3436	ENSMUSG00000096160
Mir205	ENSMUSG00000065533
