Gene	Ensembl
RP5-1125A11.4	ENSG00000228386
CTA-360L10.1	ENSG00000243193
RPL26P30	ENSG00000236264
OR5BJ1P	ENSG00000257792
RP11-393N4.2	ENSG00000213169
AC004051.2	ENSG00000246774
NCBP2-AS1	ENSG00000225578
HSP90AB6P	ENSG00000235137
CTB-52I2.4	ENSG00000273654
AKR1B1P7	ENSG00000266899
HNRNPLP2	ENSG00000259917
USP39	ENSG00000168883
GPR34	ENSG00000171659
RP5-1174J21.1	ENSG00000237875
NR2F1	ENSG00000175745
RP11-16B9.1	ENSG00000259564
FAM90A17P	ENSG00000223535
ZDHHC21	ENSG00000175893
RP4-665J23.1	ENSG00000233593
PRDX2P3	ENSG00000249140
CD28	ENSG00000178562
KIR3DL2	ENSG00000276004
RP11-129M16.4	ENSG00000277879
TXN2	ENSG00000100348
PTP4A1P5	ENSG00000235642
AF096876.1	ENSG00000259981
RP11-556O15.1	ENSG00000203498
NDST3	ENSG00000164100
OR11H7	ENSG00000258806
RP11-435I10.5	ENSG00000271623
SIRPB2	ENSG00000196209
NCR1	ENSG00000273535
THBS1	ENSG00000137801
GRM2	ENSG00000164082
NPIPB6	ENSG00000198156
MTHFD2L	ENSG00000163738
RP11-35G9.5	ENSG00000267787
IGHV3-43	ENSG00000232216
FAM90A8P	ENSG00000224710
BSCL2	ENSG00000168000
RP5-831C21.1	ENSG00000236168
LRP1B	ENSG00000168702
LINC00298	ENSG00000235665
AC067940.1	ENSG00000238259
RP11-1379J22.2	ENSG00000244945
AC007274.5	ENSG00000236690
HERC4	ENSG00000148634
IGHV3-42	ENSG00000254228
RP11-10J21.2	ENSG00000280035
PML	ENSG00000140464
RP11-626H12.2	ENSG00000254605
RP11-327J17.7	ENSG00000280048
RP11-327I22.5	ENSG00000278849
U91324.1	ENSG00000229740
RP4-673D20.5	ENSG00000236550
MYEF2	ENSG00000104177
RP11-35G9.3	ENSG00000267040
FLJ43879	ENSG00000227744
MED13	ENSG00000108510
TBX5	ENSG00000089225
BRINP3	ENSG00000162670
RP11-2E11.6	ENSG00000270823
AC092066.1	ENSG00000279095
RP11-580I1.1	ENSG00000260780
CCZ1	ENSG00000122674
AC004453.8	ENSG00000146677
RP11-12A20.12	ENSG00000275614
NCRNA00171	ENSG00000225618
RP11-538D16.2	ENSG00000224810
SELT	ENSG00000198843
ODC1	ENSG00000115758
RP11-390P2.2	ENSG00000216802
CST2P1	ENSG00000232595
RP11-239A17.1	ENSG00000255740
TSTA3	ENSG00000104522
TMPOP1	ENSG00000235223
PRDX4	ENSG00000123131
KRBOX1	ENSG00000240747
EXOSC3P1	ENSG00000229007
FAM196B	ENSG00000204767
AC007238.1	ENSG00000231043
TPST2P1	ENSG00000260582
RP11-653J6.1	ENSG00000261318
RP11-559N14.6	ENSG00000267770
TADA2B	ENSG00000173011
RP4-734G22.3	ENSG00000272078
RP11-157E21.2	ENSG00000271240
PRR23A	ENSG00000206260
RP11-719C20.1	ENSG00000259507
LENEP	ENSG00000163352
RP11-393B14.2	ENSG00000271682
RP11-547I7.1	ENSG00000225811
CYP2D7	ENSG00000263181
TMEM169	ENSG00000163449
RP11-354P11.8	ENSG00000266987
RP11-136C24.1	ENSG00000232375
AC016735.1	ENSG00000224739
S100Z	ENSG00000171643
PLCG1	ENSG00000124181
RP3-431P23.2	ENSG00000213065
C2	ENSG00000235017
RP11-16L14.2	ENSG00000261191
RP11-545A16.4	ENSG00000261060
RP11-364B14.1	ENSG00000233145
MTMR9	ENSG00000104643
RP11-68I3.11	ENSG00000265625
CSNK1A1P1	ENSG00000223518
RP11-297K7.1	ENSG00000236182
RP11-338L22.3	ENSG00000264435
RP11-807H22.7	ENSG00000204971
TWIST2	ENSG00000233608
HNRNPA3P3	ENSG00000214653
RP11-807H22.6	ENSG00000255860
PRR23C	ENSG00000233701
RP11-492I2.1	ENSG00000230828
RP13-379L11.3	ENSG00000270411
BTBD6	ENSG00000184887
AMMECR1LP1	ENSG00000233273
CYCSP4	ENSG00000229120
KB-1269D1.8	ENSG00000281149
AC016735.2	ENSG00000231826
RP11-531F16.4	ENSG00000273261
LSM14B	ENSG00000149657
RP11-351E7.2	ENSG00000212989
RP11-225N10.3	ENSG00000270554
BAIAP2L2	ENSG00000128298
SLC26A11	ENSG00000181045
IER2	ENSG00000160888
RP11-515C16.7	ENSG00000250515
FAM53B-AS1	ENSG00000233334
RP11-404J23.1	ENSG00000250993
NCOA3	ENSG00000124151
CYP4F3	ENSG00000186529
IGKV1-32	ENSG00000253870
PTOV1-AS1	ENSG00000268006
VARS2	ENSG00000230985
AMHR2	ENSG00000135409
RP11-812E19.12	ENSG00000271691
RP11-345I18.6	ENSG00000228191
SRGAP3-AS1	ENSG00000224808
CTA-228A9.3	ENSG00000272720
C4B	ENSG00000228454
RP11-201O14.1	ENSG00000237329
DNMBP-AS1	ENSG00000227695
AC003002.6	ENSG00000269533
UBD	ENSG00000206513
RP11-355B11.2	ENSG00000270820
RPL13AP	ENSG00000206519
FXYD5	ENSG00000089327
ANTXRLP1	ENSG00000263482
HGF	ENSG00000019991
MICE	ENSG00000249123
AGPAT2	ENSG00000169692
ASL	ENSG00000126522
IGHV4-4	ENSG00000282223
RP11-475I24.3	ENSG00000237357
RP11-387H17.6	ENSG00000265799
IGHV3-7	ENSG00000282211
OR51B4	ENSG00000183251
TRAM1	ENSG00000067167
BNIPL	ENSG00000163141
IQGAP2	ENSG00000145703
RP11-651P23.5	ENSG00000242791
CTD-2351A8.1	ENSG00000248591
GPHB5	ENSG00000179600
IGHD6-25	ENSG00000282724
IGHD3-22	ENSG00000282396
RBPJP6	ENSG00000227924
OR8K3	ENSG00000262755
COPS5	ENSG00000121022
AL122127.25	ENSG00000282135
RP11-646E18.4	ENSG00000260377
MTCO3P31	ENSG00000217044
MTATP6P31	ENSG00000218776
DDX20	ENSG00000064703
CTC-501O10.1	ENSG00000267440
PPAT	ENSG00000128059
ZNF17	ENSG00000186272
HBG1	ENSG00000213934
SETD7	ENSG00000145391
RP11-342I1.2	ENSG00000272717
OR51B3P	ENSG00000223735
ACSM2A	ENSG00000183747
LINC01160	ENSG00000231346
GAPDHP29	ENSG00000178596
RP11-294J22.7	ENSG00000278963
PPP1CC	ENSG00000186298
CNTD1	ENSG00000176563
RP11-173A16.2	ENSG00000266900
RP5-862P8.3	ENSG00000251508
TMEM144	ENSG00000164124
TMED2	ENSG00000086598
DAB1	ENSG00000173406
RP11-764I5.1	ENSG00000241400
SCHIP1	ENSG00000151967
AF011889.5	ENSG00000241489
RPS15AP16	ENSG00000239483
RP11-564D11.3	ENSG00000255624
CXCL17	ENSG00000189377
SPRR2B	ENSG00000196805
BZW1P2	ENSG00000198406
CTC-425O23.5	ENSG00000279759
RP11-96F8.1	ENSG00000233832
XX-C2158C12.1	ENSG00000234986
OR5K3	ENSG00000206536
OR5H4P	ENSG00000248507
CFL1P1	ENSG00000223820
HLA-DRA	ENSG00000204287
RP5-845O24.8	ENSG00000228338
CHEK2P5	ENSG00000234541
ZAP70	ENSG00000115085
ATAD1	ENSG00000138138
RPL5P23	ENSG00000240395
ZNF808	ENSG00000198482
CTD-2210P24.6	ENSG00000255447
ST7L	ENSG00000007341
ZBTB22	ENSG00000236104
DAP3P2	ENSG00000228507
RP11-305E17.4	ENSG00000230287
RP11-48G14.1	ENSG00000261823
NT5M	ENSG00000205309
RASGRP3	ENSG00000152689
SHC1	ENSG00000160691
RP11-138C24.2	ENSG00000264246
MTFR1	ENSG00000066855
MICA	ENSG00000204520
RP1-66N13.4	ENSG00000274261
GRK5	ENSG00000198873
UTP14A	ENSG00000156697
GS1-388B5.1	ENSG00000242001
RP11-598F17.2	ENSG00000271671
CTD-2047H16.4	ENSG00000263069
RP11-77G22.2	ENSG00000189145
WHAMMP3	ENSG00000276141
RP11-319G9.3	ENSG00000260816
ZNF311	ENSG00000225351
ALKBH2	ENSG00000189046
DDX56	ENSG00000136271
CD34	ENSG00000174059
RP11-672A2.3	ENSG00000254975
RP11-661G16.2	ENSG00000258716
ABCC6	ENSG00000091262
AC006445.7	ENSG00000249148
RPL30	ENSG00000156482
CTD-2130F23.1	ENSG00000248533
ZNF404	ENSG00000176222
RP11-264M12.4	ENSG00000278926
NPM1P11	ENSG00000226827
STK19	ENSG00000206342
NUTM2A	ENSG00000184923
SBK2	ENSG00000187550
NPSR1-AS1	ENSG00000197085
RRP36	ENSG00000124541
RP4-712E4.1	ENSG00000226172
RP11-501C14.6	ENSG00000251461
AC090044.2	ENSG00000224239
RP5-1170K4.7	ENSG00000231467
CYP27C1	ENSG00000186684
RBMY2DP	ENSG00000215507
OR9A2	ENSG00000273914
CTD-2061E19.1	ENSG00000240388
XXbac-BPG181B23.7	ENSG00000272221
VARS2	ENSG00000206476
RPL7AP56	ENSG00000242834
RP11-82H13.2	ENSG00000226970
RP11-500K19.1	ENSG00000243593
RP11-168E17.1	ENSG00000251210
ADAM5	ENSG00000196115
HABP2	ENSG00000148702
KANSL1	ENSG00000275867
TBX15	ENSG00000092607
RP11-354P11.4	ENSG00000264125
TCEB2P4	ENSG00000234167
RP11-8L18.3	ENSG00000229235
SLC13A4	ENSG00000164707
GS1-600G8.5	ENSG00000235385
KIR2DL1	ENSG00000278248
PANK3	ENSG00000120137
RPS12P31	ENSG00000242325
RP11-112L6.2	ENSG00000234698
EMD	ENSG00000102119
KB-1568E2.1	ENSG00000253656
OR5H1	ENSG00000231192
FAM65B	ENSG00000111913
PLEKHN1	ENSG00000187583
SLC9A6	ENSG00000198689
PIGN	ENSG00000197563
GREM1	ENSG00000166923
KIR3DP1	ENSG00000274163
IGHV3-11	ENSG00000211941
RP11-57H14.5	ENSG00000279315
AC004987.9	ENSG00000233225
CES1P1	ENSG00000228695
ZNF74	ENSG00000185252
RPL27AP5	ENSG00000182383
RP11-167B3.1	ENSG00000259041
RBMS2P1	ENSG00000213250
RP11-178F10.1	ENSG00000265094
DUX4L6	ENSG00000281058
UQCRHP1	ENSG00000229189
RP11-259G18.2	ENSG00000262500
RP11-307F22.2	ENSG00000243828
RP1-18D14.7	ENSG00000226252
RP11-182E7.1	ENSG00000280154
CH507-210P18.5	ENSG00000279751
LINC00567	ENSG00000259831
PTGFRN	ENSG00000134247
CTC-436P18.1	ENSG00000251279
NUDT7	ENSG00000140876
EIF4H	ENSG00000106682
PITPNM1	ENSG00000110697
CTB-50L17.2	ENSG00000267408
PKMP1	ENSG00000236480
RP11-201K10.3	ENSG00000273088
CYP11B2	ENSG00000179142
RP11-297C4.3	ENSG00000260487
RP1-273G13.2	ENSG00000188512
RP11-98D18.16	ENSG00000268288
RP5-1069C8.3	ENSG00000269931
ZWILCH	ENSG00000174442
HNRNPDP2	ENSG00000217811
RP1-298M8.1	ENSG00000220540
CTD-2555A7.3	ENSG00000261546
CABYRP1	ENSG00000242983
TOR1A	ENSG00000136827
RP11-96C23.14	ENSG00000272508
RP11-411A19.5	ENSG00000281974
PRR21	ENSG00000221961
TMEM171	ENSG00000157111
RP11-317N12.1	ENSG00000253642
HLA-F	ENSG00000206509
UTS2B	ENSG00000188958
RP11-355O1.7	ENSG00000213216
RP11-359E3.4	ENSG00000272631
CACNG5	ENSG00000075429
CTD-2266L18.1	ENSG00000249514
FAM171B	ENSG00000144369
NCR2	ENSG00000096264
AC011516.1	ENSG00000269796
CHRFAM7A	ENSG00000166664
FOXD4L1	ENSG00000184492
XXbac-BPG299F13.17	ENSG00000272501
RP11-382B18.3	ENSG00000263070
ZNF852	ENSG00000178917
HCG27	ENSG00000206344
NUAK1	ENSG00000074590
RP11-30G13.1	ENSG00000283053
RP11-50B3.2	ENSG00000254833
KRT87P	ENSG00000135477
RP11-203I16.7	ENSG00000274351
IDH2	ENSG00000182054
CTC-260F20.3	ENSG00000258674
RP11-1020A11.1	ENSG00000269894
RP11-1021N1.1	ENSG00000261130
AC009237.4	ENSG00000238162
IGHV3OR16-6	ENSG00000270864
PAPPA-AS1	ENSG00000256040
RP11-45A16.4	ENSG00000244757
PAPPA-AS2	ENSG00000226604
MACROD2-IT1	ENSG00000227927
ENSAP1	ENSG00000224274
AC016735.3	ENSG00000233978
AC018685.1	ENSG00000234929
HBD	ENSG00000223609
EFNA5	ENSG00000184349
RP11-113A11.3	ENSG00000277143
ZNF827	ENSG00000151612
ANXA8L1	ENSG00000264230
HCG9P5	ENSG00000236619
CTD-2193P3.1	ENSG00000251001
LINC00552	ENSG00000282664
RP11-219G10.1	ENSG00000242169
RP11-180I4.1	ENSG00000227358
AC017002.1	ENSG00000240350
RP11-751L19.1	ENSG00000249563
GOLGA2P1	ENSG00000205333
RP13-977J11.3	ENSG00000279480
RP11-578F21.9	ENSG00000260844
TCEAL7	ENSG00000182916
TRAPPC2P10	ENSG00000228465
RP11-497J7.4	ENSG00000271088
DDX11L10	ENSG00000233614
RP11-51P8.1	ENSG00000251527
CLDN24	ENSG00000185758
TCF12	ENSG00000140262
SRP14	ENSG00000140319
KIAA0196-AS1	ENSG00000253167
KIF20B	ENSG00000138182
POLL	ENSG00000166169
NDUFB1P2	ENSG00000234523
KRTAP6-1	ENSG00000184724
RPS6KA2	ENSG00000071242
HS6ST1P1	ENSG00000187952
GS1-410F4.5	ENSG00000256835
RP11-371A22.1	ENSG00000283041
LINC01479	ENSG00000255772
RP11-744J10.2	ENSG00000253216
COX5BP3	ENSG00000235967
HIST1H2BPS1	ENSG00000178762
CICP13	ENSG00000234419
EFNB2	ENSG00000125266
EMC3	ENSG00000125037
NIPSNAP3B	ENSG00000165028
SKIV2L	ENSG00000206353
LA16c-23H5.4	ENSG00000233408
SMPDL3A	ENSG00000172594
PRORSD1P	ENSG00000162997
ZZZ3	ENSG00000036549
IL17F	ENSG00000112116
PHAX	ENSG00000164902
TRBV6-6	ENSG00000211724
CTB-31O20.8	ENSG00000267141
SLC25A6P5	ENSG00000228948
LYPLA2P3	ENSG00000236604
DPP7	ENSG00000176978
RP11-800A3.3	ENSG00000256568
KLHL9	ENSG00000198642
EFCAB2	ENSG00000203666
FYN	ENSG00000010810
FIGF	ENSG00000165197
LINC01375	ENSG00000226159
COQ10BP2	ENSG00000251552
CXorf38	ENSG00000185753
RP11-747D18.1	ENSG00000239205
SH3GL1P2	ENSG00000264943
PRRX2	ENSG00000167157
RP11-533O20.2	ENSG00000223946
RP11-703I16.3	ENSG00000266995
SPATS2	ENSG00000123352
GOLGA2P9	ENSG00000269332
HMGN2P22	ENSG00000227259
EIF4E1B	ENSG00000175766
DOCK4	ENSG00000128512
AC007563.4	ENSG00000237930
POM121B	ENSG00000205578
PPP1R3D	ENSG00000132825
POC5	ENSG00000152359
OLFML3	ENSG00000116774
CPSF1P1	ENSG00000214076
CTB-23I7.1	ENSG00000253897
ITIH3	ENSG00000162267
KIR3DL2	ENSG00000278403
RP11-644F5.16	ENSG00000258921
KCTD16	ENSG00000183775
MIR1539	ENSG00000265496
TMEM167A	ENSG00000174695
CTC-351M12.1	ENSG00000280187
AC007292.6	ENSG00000267980
REV3L-IT1	ENSG00000229276
HCG23	ENSG00000228962
RP11-210L7.1	ENSG00000257254
NPTXR	ENSG00000221890
TRY7	ENSG00000282565
PFN3	ENSG00000196570
CCDC58P3	ENSG00000267076
TRBV16	ENSG00000282415
KRT12	ENSG00000187242
TCEAL3	ENSG00000196507
LINC00378	ENSG00000225249
RP11-425D10.1	ENSG00000233908
RP11-1072C15.7	ENSG00000271222
AAMDC	ENSG00000087884
RP11-284F21.11	ENSG00000272971
RP11-366H4.3	ENSG00000247130
RP13-942N8.1	ENSG00000256092
RP11-673E1.4	ENSG00000248828
RP11-293N14.1	ENSG00000260223
RP11-196B3.1	ENSG00000279637
RP11-16D22.2	ENSG00000271850
LCMT1-AS1	ENSG00000260448
ANTXR1	ENSG00000169604
RP11-338C15.2	ENSG00000226036
RFXAP	ENSG00000133111
RP11-644F5.15	ENSG00000258907
RP11-127H13.1	ENSG00000270569
DDX10P1	ENSG00000237135
SETP1	ENSG00000258863
FAM71A	ENSG00000162771
CTC-325H20.8	ENSG00000283108
DEFB105B	ENSG00000274729
RP11-572C21.1	ENSG00000251536
BMS1P15	ENSG00000258780
ZNF209P	ENSG00000269138
EPHA8	ENSG00000070886
RP11-93B14.10	ENSG00000276317
RP11-713C19.2	ENSG00000213331
RP11-61G24.1	ENSG00000250655
HLA-A	ENSG00000231834
RP11-434D2.2	ENSG00000265556
RP5-952N6.1	ENSG00000229051
CTD-2014E2.6	ENSG00000261475
MTND6P3	ENSG00000254132
RP11-35N6.6	ENSG00000282159
IGLV3-15	ENSG00000253786
IGLV3-16	ENSG00000211665
FMO8P	ENSG00000238087
SDCBP2-AS1	ENSG00000234684
GHc-857G6.7	ENSG00000279894
KB-1125A3.10	ENSG00000281265
HECA	ENSG00000112406
HCG11	ENSG00000228223
HARBI1	ENSG00000180423
MPC1L	ENSG00000238205
HELB	ENSG00000127311
LST1	ENSG00000204482
AC007389.2	ENSG00000223739
AC008173.1	ENSG00000231570
RP11-347D21.2	ENSG00000228503
BRIX1	ENSG00000113460
XAGE3	ENSG00000171402
HLA-Z	ENSG00000233053
CHCHD3	ENSG00000106554
CTD-2583A14.10	ENSG00000268750
RP11-461F11.2	ENSG00000279091
RP11-206F17.2	ENSG00000231841
RP11-116B19.2	ENSG00000253383
CTD-2012K14.2	ENSG00000261396
HN1L	ENSG00000206053
LRRN1	ENSG00000175928
COX6A1P2	ENSG00000226976
CLDN9	ENSG00000213937
RP11-140M13.1	ENSG00000251416
AP005901.1	ENSG00000215512
RFPL4AP1	ENSG00000255238
LONP1	ENSG00000196365
ERICH6B	ENSG00000165837
STAB1	ENSG00000010327
ACOT1	ENSG00000184227
CTB-83J4.1	ENSG00000269524
APAF1	ENSG00000120868
RP11-234P3.2	ENSG00000228827
CLDN34	ENSG00000234469
ANKRD20A9P	ENSG00000282715
RP11-883G14.4	ENSG00000260620
TNPO2	ENSG00000105576
RPL3P2	ENSG00000227672
SPATA41	ENSG00000189419
RP11-1057B8.2	ENSG00000251218
XXbac-BPG248L24.10	ENSG00000226834
RIMBP3B	ENSG00000274600
CD2BP2	ENSG00000169217
C6orf15	ENSG00000231624
AC010642.2	ENSG00000269794
AC098784.1	ENSG00000276324
WDR6	ENSG00000178252
LINC01579	ENSG00000258754
CH17-140K24.4	ENSG00000279472
RP11-797A18.6	ENSG00000269951
CTD-2270L9.2	ENSG00000259782
NUTM1	ENSG00000184507
AP000459.7	ENSG00000227716
RP4-758J18.10	ENSG00000225285
CTD-2540B15.12	ENSG00000270212
RPL7P23	ENSG00000244363
RP11-454P7.1	ENSG00000266818
RPS12P5	ENSG00000226216
AC005777.3	ENSG00000267148
REXO4	ENSG00000148300
AC010240.2	ENSG00000235253
ARL6IP6	ENSG00000177917
RP11-168A11.4	ENSG00000251050
RP11-473M20.9	ENSG00000262370
LILRP2	ENSG00000277963
AC068580.5	ENSG00000229512
PCDHB14	ENSG00000120327
PHBP4	ENSG00000230251
CH17-385C13.2	ENSG00000277406
AC011343.1	ENSG00000253311
RP11-209D14.4	ENSG00000266126
NCRNA00250	ENSG00000253433
CTD-2349B8.1	ENSG00000261427
ZNF57	ENSG00000171970
TMPO-AS1	ENSG00000257167
ZFP57	ENSG00000227858
RPL10AP2	ENSG00000188873
SLC26A3	ENSG00000091138
RP11-478L17.1	ENSG00000270342
ZNF189	ENSG00000136870
OR12D3	ENSG00000112462
PCDHB19P	ENSG00000262096
RP11-445P17.6	ENSG00000228291
SNX5P1	ENSG00000249858
KIR3DX1	ENSG00000276848
FASN	ENSG00000169710
RP11-111J6.2	ENSG00000260331
RPP25L	ENSG00000164967
RPS6	ENSG00000137154
TSPAN33	ENSG00000158457
PRRT1	ENSG00000225141
FAM225A	ENSG00000231528
LRRC73	ENSG00000204052
AC104777.1	ENSG00000232359
HSPE1P13	ENSG00000225900
RP11-305F18.1	ENSG00000233928
CGREF1	ENSG00000138028
WI2-89927D4.1	ENSG00000248155
AC017002.2	ENSG00000224959
UBE3AP2	ENSG00000228941
CICP7	ENSG00000233653
MGAM	ENSG00000257335
RP11-390F4.6	ENSG00000236924
PPP3CC	ENSG00000120910
RP11-432J24.5	ENSG00000226900
ABL2	ENSG00000143322
AF127577.10	ENSG00000229047
AC119403.1	ENSG00000266938
DUSP5P2	ENSG00000235338
USP45	ENSG00000123552
EGFL6	ENSG00000198759
CTD-2342N23.3	ENSG00000272456
RPL30P15	ENSG00000233357
CTC-523E23.3	ENSG00000280106
TXK	ENSG00000074966
SIGLEC7	ENSG00000168995
TFPI2	ENSG00000105825
TCOF1	ENSG00000070814
RPL5P32	ENSG00000228992
RP3-431C21.1	ENSG00000236190
TUBB2B	ENSG00000137285
AC006942.4	ENSG00000269194
PEG3	ENSG00000198300
KRT15	ENSG00000171346
MTND5P16	ENSG00000243658
PITHD1	ENSG00000057757
IGHV1OR15-4	ENSG00000270356
RPS3AP54	ENSG00000229057
COPB1	ENSG00000129083
LINC01065	ENSG00000237092
OR9A4	ENSG00000258083
RP11-180C16.1	ENSG00000273489
WBP1LP7	ENSG00000269732
PHF1	ENSG00000239756
RP11-76C10.2	ENSG00000256810
RP11-3K24.2	ENSG00000271626
YRDCP1	ENSG00000278486
USP9YP1	ENSG00000250951
CNTRL	ENSG00000119397
RP11-76C10.5	ENSG00000256151
TMEM218	ENSG00000150433
SNAPC4	ENSG00000165684
KNCN	ENSG00000162456
NDUFA13	ENSG00000186010
RNASE3	ENSG00000169397
RP11-613H2.2	ENSG00000253899
TRPC2	ENSG00000182048
RP5-858L17.1	ENSG00000276649
KLRG2	ENSG00000188883
PPP1R14C	ENSG00000198729
ABRACL	ENSG00000146386
HOXC5	ENSG00000172789
RPL15P20	ENSG00000282445
RP4-785G19.5	ENSG00000250917
RP11-20B24.2	ENSG00000264066
UGT2B4	ENSG00000156096
ASUN	ENSG00000064102
YPEL2	ENSG00000175155
HLA-C	ENSG00000204525
RP3-474G15.1	ENSG00000181514
RP11-135M8__A.1	ENSG00000217483
OFD1P10Y	ENSG00000225466
PGBD4	ENSG00000182405
RP11-567L7.5	ENSG00000266002
RP11-278L15.2	ENSG00000243885
RP11-750H9.5	ENSG00000255197
KLHL6-AS1	ENSG00000242522
RP11-23I7.1	ENSG00000228153
AC009892.10	ENSG00000224730
EDNRB-AS1	ENSG00000225579
RP11-379L18.3	ENSG00000278052
CTD-2410N18.5	ENSG00000272772
ANKRD18CP	ENSG00000159712
CTC-425K20.1	ENSG00000253946
XXyac-YX155B6.7	ENSG00000273059
RP11-30L15.4	ENSG00000253667
SUN5	ENSG00000167098
RPS10P20	ENSG00000240443
PMVK	ENSG00000163344
KIF2B	ENSG00000141200
RP11-157B13.8	ENSG00000268597
SUMO2P1	ENSG00000229210
FDX1	ENSG00000137714
RP13-786C16.1	ENSG00000184566
SRGAP3	ENSG00000196220
RP11-573G6.4	ENSG00000279631
ONECUT3	ENSG00000205922
SFTPC	ENSG00000168484
RGP1	ENSG00000107185
OR10AH1P	ENSG00000272595
DDX4	ENSG00000152670
RP11-14C10.2	ENSG00000259695
RP11-140I24.2	ENSG00000279120
AC140912.1	ENSG00000261227
MPPE1	ENSG00000154889
RP11-21M24.2	ENSG00000260790
SLC4A9	ENSG00000113073
RP11-231G15.1	ENSG00000248440
RP11-231G15.3	ENSG00000248876
AC121251.1	ENSG00000228171
RP13-379L11.2	ENSG00000203971
GRIK5	ENSG00000105737
CCDC74B	ENSG00000152076
RP11-167N24.6	ENSG00000258247
RP1-41C23.1	ENSG00000266877
TFPT	ENSG00000276504
RP11-558A11.2	ENSG00000260530
AC098617.1	ENSG00000233766
RP11-748L13.6	ENSG00000260151
KCTD12	ENSG00000178695
RP11-690G19.4	ENSG00000265460
LINC00384	ENSG00000232117
TAP1	ENSG00000206297
AC013429.5	ENSG00000234995
IGHVII-33-1	ENSG00000254203
CTC-429P9.5	ENSG00000267904
RP11-344N10.2	ENSG00000237768
MRPS7	ENSG00000125445
RP4-593A12.1	ENSG00000282786
OR6B1	ENSG00000221813
AC093326.2	ENSG00000225942
RP11-540O11.6	ENSG00000259617
RP4-614O4.13	ENSG00000279253
HNRNPA1P5	ENSG00000259512
PF4	ENSG00000163737
CH17-264B6.4	ENSG00000273897
AP001043.1	ENSG00000229925
AP001462.6	ENSG00000269038
MLN	ENSG00000096395
NECAP1	ENSG00000089818
TBXAS1	ENSG00000059377
GPR155	ENSG00000163328
LINC01376	ENSG00000236204
NDUFA6	ENSG00000273397
RP11-30H9.1	ENSG00000258065
RASSF1	ENSG00000068028
RP4-669P10.16	ENSG00000280821
RP11-112J3.15	ENSG00000228843
AC007327.5	ENSG00000229679
RP11-126O22.2	ENSG00000282306
GLIPR2	ENSG00000122694
RP5-1121H13.4	ENSG00000225458
COL15A1	ENSG00000204291
AQP12A	ENSG00000184945
HS6ST1	ENSG00000136720
RP5-1121H13.3	ENSG00000228959
BRD7P6	ENSG00000235289
RP11-699A7.1	ENSG00000236929
RAB5CP1	ENSG00000213731
ERCC8	ENSG00000049167
DYRK1B	ENSG00000105204
DSN1	ENSG00000149636
XXbac-BPG254F23.7	ENSG00000234331
RP11-214K3.22	ENSG00000270048
RP11-38M8.1	ENSG00000273297
RP11-380L11.4	ENSG00000270028
MMP15	ENSG00000102996
CTD-2026K11.6	ENSG00000203392
CTD-2369P2.5	ENSG00000266978
DSEL	ENSG00000262102
TMED9	ENSG00000184840
CTC-429P9.1	ENSG00000269427
CTD-3222D19.8	ENSG00000279529
SGCE	ENSG00000127990
CTC-429P9.3	ENSG00000269044
SPDYE15P	ENSG00000278080
B4GALNT2	ENSG00000167080
SHF	ENSG00000138606
RP11-270F18.2	ENSG00000224001
CTD-2001C12.1	ENSG00000247877
FXNP2	ENSG00000177736
HTATSF1P1	ENSG00000237536
RP4-608O15.3	ENSG00000276911
C6orf48	ENSG00000204387
AC013436.6	ENSG00000228596
LNP1	ENSG00000206535
DNAJC19P7	ENSG00000237663
RP4-800M22.1	ENSG00000228407
RP11-708H21.1	ENSG00000240995
RNF130	ENSG00000113269
PNMA3	ENSG00000183837
MTHFD1P1	ENSG00000231831
INHBB	ENSG00000163083
FAM74A7	ENSG00000277260
SOX5	ENSG00000134532
MCCD1	ENSG00000238238
HNRNPA1P2	ENSG00000225237
GSDMC	ENSG00000147697
AC107399.2	ENSG00000224932
RP11-366N18.2	ENSG00000239986
RP3-393P12.1	ENSG00000229968
RP3-522J7.7	ENSG00000279345
MOGAT2	ENSG00000166391
AC008154.5	ENSG00000229177
OR8H1	ENSG00000262611
RP11-425M5.7	ENSG00000276603
AC012363.13	ENSG00000235840
SDHAP2	ENSG00000215837
XXbac-BPG252P9.10	ENSG00000272273
DCAF4L2	ENSG00000176566
RP11-292B1.2	ENSG00000250190
RNU6ATAC35P	ENSG00000221571
ZNF574	ENSG00000105732
CTA-109P11.4	ENSG00000258114
RP11-123O22.1	ENSG00000250064
HEXIM2	ENSG00000168517
OR7H2P	ENSG00000251261
RP11-44N21.2	ENSG00000258154
RP11-44N21.3	ENSG00000280244
TPD52	ENSG00000076554
DNM1P41	ENSG00000280038
C1orf21	ENSG00000116667
APOA4	ENSG00000110244
RP11-640N11.2	ENSG00000250493
GS1-115G20.2	ENSG00000232036
GOLGA8F	ENSG00000276896
SGPP1	ENSG00000126821
RP11-283I3.4	ENSG00000255746
RP11-261C10.7	ENSG00000253326
PRR20E	ENSG00000234278
TRBV15	ENSG00000276819
SPDYE11	ENSG00000275976
WDR70	ENSG00000082068
AC108448.2	ENSG00000236710
LAT	ENSG00000213658
HLA-DPA2	ENSG00000223894
CRYGA	ENSG00000168582
RP11-305P22.9	ENSG00000272259
ENPP5	ENSG00000112796
TIFA	ENSG00000145365
ATCAY	ENSG00000167654
TRAM1L1	ENSG00000174599
SRPX	ENSG00000101955
